user,churn,age,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred,R,na,Monthly,Semi-Monthly,Weekly,na_payment_type,credit_score
34106,1,45.0,0,0,46,0,0,223,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,1.87,0,1,0,0,0,1,0,500.0
4250,0,26.0,0,0,7,0,0,26,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.27,0,0,1,0,0,1,0,556.0
28978,1,26.0,0,0,48,0,0,197,0,0,40,1,1,1,0,1,0,0,0,1,0,1,0,1.37,0,1,0,0,0,0,0,674.0
33578,0,25.0,0,0,12,0,0,212,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,1.9,0,1,0,0,0,1,0,547.0
23627,0,25.0,35,2,77,35,0,195,0,0,9,1,1,1,0,1,0,0,0,0,0,0,0,1.4300000000000002,1,0,1,0,0,1,0,557.0
64202,1,36.0,0,0,9,0,0,19,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.03,0,0,1,1,0,0,0,424.0
67978,1,30.0,1,0,5,1,0,16,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.03,0,0,1,0,0,0,0,504.0
3821,0,30.0,0,0,0,0,0,217,0,0,15,1,1,1,0,1,0,0,0,0,0,0,0,2.07,0,1,0,0,0,0,0,520.0
12302,1,30.0,5,1,75,5,0,197,0,0,19,1,1,1,1,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,0,458.0
53068,0,31.0,0,0,4,0,0,17,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.33,0,0,1,0,0,0,0,515.0
3856,0,43.0,0,0,0,0,2,101,0,0,30,1,1,1,1,0,0,0,1,0,0,0,0,0.73,0,1,0,0,1,0,0,610.0
43779,0,36.0,49,0,56,49,0,243,0,0,11,1,1,1,1,0,2,0,0,0,0,1,0,1.87,0,1,0,0,0,0,0,435.0
49200,1,38.0,0,0,0,0,0,188,0,0,16,1,0,0,1,0,0,0,0,0,0,0,0,1.93,0,1,0,0,0,0,0,522.0
51870,1,31.0,0,0,24,0,0,137,0,0,13,1,1,1,0,1,0,0,0,0,0,0,0,1.1,1,1,0,1,0,0,0,550.0
50692,0,28.0,5,3,101,5,0,146,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0.7,1,1,0,0,0,1,0,514.0
55317,0,50.0,0,0,0,0,0,11,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.43,0,0,1,1,0,0,0,547.0
53886,0,32.0,0,0,65,0,0,119,0,0,12,1,1,1,0,1,0,0,0,0,0,0,0,1.27,0,1,0,0,1,0,0,527.0
1555,0,36.0,0,0,0,0,1,233,0,0,12,1,1,1,0,1,2,0,0,0,0,1,0,2.67,0,0,0,0,0,0,0,522.0
45434,1,24.0,0,0,8,0,0,26,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.23,0,0,1,0,0,0,0,534.0
42691,0,36.0,4,0,37,4,0,244,0,0,16,1,1,1,0,1,2,0,0,0,0,0,0,2.1,1,1,0,0,0,1,0,547.0
52799,1,31.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,642.0
3562,0,41.0,0,0,0,0,0,192,0,0,10,1,1,1,1,0,2,0,0,0,0,0,1,1.83,0,0,1,0,0,0,1,557.0
47486,1,42.0,1,1,21,1,0,23,0,0,10,1,1,1,1,0,0,0,0,0,0,0,0,0.23,0,1,0,0,0,1,0,554.0
24979,1,26.0,0,0,0,0,1,222,0,0,12,1,1,1,0,1,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,0,445.0
5453,1,19.0,0,0,0,0,0,38,0,0,3,1,0,0,1,1,2,0,0,0,0,0,0,0.67,0,0,1,0,0,1,0,621.0
42115,0,39.0,14,0,28,14,0,99,0,0,30,1,1,1,1,0,0,0,0,0,0,0,0,0.83,1,1,0,0,0,0,0,474.0
41437,0,23.0,0,0,44,0,0,107,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.7,0,0,1,0,0,0,0,592.0
21292,0,34.0,0,0,100,0,0,150,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1.53,0,1,0,0,0,1,0,618.0
36891,0,29.0,14,1,68,14,0,242,0,0,20,1,1,1,1,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,1,572.0
9495,1,31.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,442.0
27929,0,37.0,0,0,61,0,0,300,0,0,55,1,1,1,1,0,0,0,0,0,0,0,0,2.1,0,1,0,0,0,0,0,520.0
13791,0,30.0,0,0,62,0,0,177,0,0,9,1,1,1,0,1,2,0,0,0,0,1,0,1.4,0,0,0,0,1,0,0,542.0
714,0,51.0,0,0,0,0,0,139,0,0,12,1,1,1,0,1,0,0,0,0,0,0,1,2.23,0,0,1,0,0,0,0,520.0
27496,1,32.0,0,0,0,0,0,181,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,1.97,0,1,0,0,0,1,0,553.0
29173,0,32.0,5,1,40,5,0,85,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0.77,1,0,1,0,0,0,0,521.0
21279,0,37.0,0,0,0,0,0,187,1,0,5,1,0,0,0,1,3,0,0,0,0,0,1,2.1,0,1,0,0,0,0,0,561.0
53947,0,33.0,0,0,54,0,0,155,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,1.37,0,0,1,0,0,0,0,527.0
5296,0,28.0,0,0,188,0,0,220,0,0,45,1,1,1,0,1,0,0,0,0,0,0,0,1.47,1,1,0,0,0,1,0,605.0
53017,1,25.0,0,0,0,0,0,75,0,0,12,1,1,1,1,0,3,0,0,0,0,0,0,0.83,0,1,0,0,0,0,0,552.0
67318,0,31.0,0,0,9,0,0,5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.2,0,0,1,0,1,0,0,445.0
67321,0,24.0,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,454.0
11068,1,36.0,0,0,0,0,0,266,0,0,4,1,1,1,0,1,0,0,0,0,0,1,0,2.23,0,0,1,0,1,0,0,581.0
51939,0,22.0,0,0,8,0,0,12,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.16,1,0,0,0,0,1,0,610.0
1606,1,51.0,0,0,0,0,0,149,0,0,8,1,1,1,1,0,2,0,0,0,0,1,0,1.3,0,0,1,0,0,0,1,497.0
42262,0,38.0,44,3,75,44,0,137,0,0,17,1,1,1,0,1,0,0,0,0,0,0,0,2.27,1,1,0,0,0,0,0,642.0
32970,0,27.0,0,0,84,0,0,182,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,1,0,1,0,0,513.0
11596,1,45.0,25,2,87,24,0,238,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,527.0
10796,0,22.0,0,0,22,0,0,30,0,0,3,1,1,1,0,1,0,0,0,0,0,1,0,0.3,1,0,1,0,0,0,0,655.0
28650,1,27.0,1,1,0,1,0,28,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,0,0,1,0,531.0
46135,1,24.0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0699999999999999,0,0,1,0,1,0,0,572.0
46234,0,23.0,0,0,8,0,0,21,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,575.0
55299,0,35.0,0,0,0,0,1,213,0,0,22,1,1,1,0,1,0,0,0,0,0,1,0,1.97,0,0,1,0,0,0,0,556.0
8402,0,38.0,57,0,71,56,0,324,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,431.0
1175,1,36.0,1,0,13,1,0,59,0,0,6,1,1,1,1,0,2,0,0,0,0,1,0,0.87,0,0,1,0,1,0,0,538.0
26115,0,43.0,19,1,26,18,0,205,0,0,21,1,1,1,0,1,0,0,0,0,0,0,0,1.8,1,0,1,0,0,0,0,477.0
53722,1,19.0,0,0,32,0,0,167,0,0,13,1,1,1,0,1,0,0,0,0,0,0,1,1.3,1,1,0,0,0,1,0,525.0
35241,0,56.0,3,0,127,3,0,284,0,0,69,1,1,1,0,1,0,0,0,0,0,0,0,2.2,1,1,0,0,0,0,1,594.0
12711,1,25.0,1,1,29,1,0,272,0,0,10,1,0,0,1,0,2,0,0,0,0,0,1,2.07,0,1,0,0,1,0,0,418.0
6159,1,26.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0.0699999999999999,0,0,1,0,0,0,0,644.0
46268,0,27.0,39,6,85,38,0,250,0,0,42,1,1,1,1,0,0,0,0,0,0,0,0,1.73,1,1,0,0,0,0,0,722.0
12868,1,38.0,20,3,0,20,0,164,0,0,31,1,1,1,1,0,2,0,0,0,0,0,0,1.47,1,1,0,0,0,0,0,554.0
12578,0,39.0,17,1,21,17,0,115,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,1.17,0,1,0,0,0,0,0,528.0
1447,0,46.0,2,1,100,2,0,190,0,0,13,1,1,1,1,1,4,0,0,0,0,1,0,1.7,1,0,1,0,0,0,0,541.0
48295,1,26.0,0,0,0,0,0,170,0,0,9,1,1,1,0,1,0,0,0,0,0,0,0,1.23,0,1,0,0,0,0,0,554.0
38433,0,24.0,1,0,78,1,0,125,0,0,16,1,1,1,0,1,0,0,0,0,0,0,0,1.03,1,1,0,0,0,1,0,548.0
52820,1,28.0,0,0,0,0,6,224,0,0,16,1,1,1,1,0,2,0,0,0,0,0,0,1.97,0,0,1,0,0,1,0,487.0
11922,0,22.0,0,0,0,0,0,233,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,2.27,1,1,0,0,1,0,0,562.0
17049,1,33.0,0,0,0,0,0,254,0,0,32,1,1,1,1,0,0,0,0,0,0,0,0,2.17,0,0,0,1,0,0,0,634.0
34372,0,28.0,1,0,19,0,0,30,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.3,1,1,0,0,0,0,1,495.0
19269,1,27.0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,523.0
32632,0,25.0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25,1,0,1,0,0,0,0,491.0
29601,0,37.0,0,0,73,0,0,178,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,1.63,0,0,1,0,0,0,0,613.0
10879,1,37.0,22,1,19,22,0,151,0,0,25,1,1,1,0,1,2,0,0,0,0,0,0,1.47,1,1,0,0,0,1,0,603.0
12131,1,48.0,20,0,41,20,0,147,0,0,33,1,1,1,0,1,0,0,0,0,0,1,0,1.23,0,1,0,0,0,1,0,549.0
11328,0,25.0,1,0,168,0,0,150,0,0,14,1,1,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,724.0
28661,0,46.0,2,1,69,2,0,107,0,0,6,1,1,1,0,1,2,0,0,0,0,0,0,2.17,1,1,0,0,1,0,0,574.0
64210,1,34.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1699999999999999,0,0,1,0,0,0,0,570.0
69519,1,44.0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,557.0
50742,1,33.0,2,0,61,2,0,107,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,1,0,357.0
40374,0,27.0,0,0,1,0,0,18,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0.0,0,1,0,1,0,0,0,540.0
9618,0,25.0,1,0,250,1,0,285,0,0,30,1,1,1,0,1,0,0,0,0,0,1,0,2.23,1,1,0,0,0,0,0,531.0
25218,0,47.0,2,0,87,2,0,149,0,0,27,1,1,1,0,1,0,0,0,0,0,0,0,1.13,0,0,1,0,0,0,0,397.0
511,1,25.0,7,0,2,7,0,97,0,0,24,1,1,1,1,0,2,0,0,0,0,1,0,0.77,0,0,0,0,0,1,0,512.0
53123,1,26.0,0,0,22,0,0,66,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0.97,0,0,1,0,0,0,0,583.0
25933,1,30.0,10,1,22,10,0,63,0,0,12,1,1,1,0,1,4,0,0,0,0,0,0,0.5700000000000001,1,1,0,0,0,0,0,569.0
50552,0,44.0,10,0,22,10,0,46,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,0.8,1,0,0,0,0,0,0,637.0
43167,1,55.0,0,0,0,0,0,15,0,0,3,1,1,1,0,1,0,0,0,0,0,1,0,0.0699999999999999,0,1,0,0,0,0,1,493.0
18142,0,47.0,57,1,101,57,0,289,0,0,43,1,1,1,0,1,0,0,0,0,0,1,0,2.0,0,0,0,0,1,0,0,712.0
27516,0,36.0,0,0,84,0,0,196,0,0,28,1,1,1,1,0,0,0,0,0,0,1,0,1.37,1,0,1,0,0,0,0,444.0
30797,1,26.0,1,1,0,1,0,86,0,0,5,1,1,1,0,1,2,0,0,0,0,0,0,0.37,0,1,0,0,0,0,0,345.0
11270,0,37.0,0,0,5,0,0,158,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,2.17,0,0,1,0,0,1,0,627.0
53757,0,27.0,0,0,24,0,0,60,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.54,0,0,1,0,0,0,1,566.0
32882,0,25.0,5,0,119,5,0,223,0,0,7,1,1,1,0,1,0,0,0,0,0,1,0,2.13,0,1,0,0,0,0,0,538.0
25875,1,25.0,0,0,35,0,0,72,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.83,0,1,0,0,0,0,0,520.0
16480,1,30.0,1,0,2,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1,1,0,0,0,1,0,549.0
44315,1,36.0,0,0,0,0,0,233,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1.6,0,1,0,0,0,1,0,598.0
33825,1,32.0,17,0,32,14,0,100,0,0,4,1,1,1,1,0,2,0,0,0,0,0,0,0.6,1,1,0,0,0,0,1,518.0
3813,1,33.0,0,0,0,0,0,156,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1.8,0,0,1,0,0,0,0,451.0
53082,1,30.0,0,0,0,0,0,27,1,0,5,1,0,0,0,1,2,0,0,0,0,0,0,0.13,0,0,1,1,0,0,0,633.0
2701,1,32.0,2,0,91,2,0,205,0,0,26,1,1,1,0,1,0,0,0,0,0,1,0,1.53,1,1,0,0,0,0,0,653.0
379,0,42.0,1,1,57,1,0,145,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.4300000000000002,1,1,0,0,0,0,1,537.0
68029,0,29.0,5,2,11,5,0,36,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0.6900000000000001,0,0,1,0,1,0,0,582.0
25926,0,41.0,21,9,181,20,0,289,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,2.17,1,1,0,0,0,0,0,514.0
4815,0,35.0,0,0,0,0,1,147,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,1.97,0,0,1,0,0,0,0,544.0
32440,0,32.0,9,0,30,9,0,55,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.7,0,1,0,0,1,0,0,584.0
33525,0,26.0,0,0,15,0,0,25,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.23,1,0,1,0,0,0,0,462.0
57273,1,33.0,0,0,0,0,0,86,0,0,3,1,1,1,1,0,0,0,0,0,0,1,0,1.23,0,1,0,0,0,0,1,527.0
1426,0,24.0,0,0,3,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,643.0
3146,0,30.0,37,3,76,37,0,164,0,0,11,1,1,1,0,1,2,0,0,0,0,0,0,1.67,1,1,0,0,0,1,0,652.0
50415,1,43.0,0,0,4,0,0,6,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.13,1,0,1,0,1,0,0,554.0
14371,1,32.0,0,0,0,0,0,153,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1.3,0,1,0,0,0,1,0,528.0
19518,0,22.0,11,2,80,11,0,203,0,0,23,1,0,0,0,1,0,0,0,0,0,0,0,1.9,1,1,0,0,0,1,0,493.0
47484,1,19.0,0,0,0,0,0,66,0,0,15,1,1,1,0,1,2,0,0,0,0,0,0,1.0699999999999998,0,1,0,0,0,0,0,503.0
15138,0,37.0,0,0,0,0,0,251,0,0,14,1,1,1,1,1,2,0,0,0,0,0,0,1.83,0,1,0,0,0,0,0,623.0
38625,0,26.0,32,4,61,32,0,171,0,0,21,1,1,1,0,1,0,0,0,0,0,1,0,1.4,1,0,0,0,0,0,0,610.0
51025,0,44.0,0,0,11,0,0,25,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,628.0
34329,0,45.0,28,0,52,27,0,205,0,0,33,1,1,1,1,0,0,0,0,0,0,0,0,1.6,1,0,0,0,0,0,0,407.0
64663,0,30.0,0,0,3,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.05,0,0,1,1,0,0,0,568.0
33289,0,22.0,0,0,10,0,0,21,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.37,0,0,1,0,0,0,1,502.0
47,1,41.0,0,0,0,0,0,100,0,0,8,1,0,0,0,1,2,0,0,0,1,0,0,0.87,1,1,0,1,0,0,0,609.0
43223,0,36.0,14,0,61,14,0,175,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,1.4,1,1,0,1,0,0,0,560.0
11445,0,33.0,0,0,20,0,0,50,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.94,0,0,1,0,0,0,0,553.0
12412,0,47.0,0,0,0,0,1,225,0,0,55,1,1,1,1,0,0,0,0,0,0,0,0,1.97,1,0,0,0,0,0,0,562.0
65512,1,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,486.0
68092,1,30.0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,502.0
39897,0,41.0,14,1,15,14,0,47,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,1,566.0
9553,0,37.0,0,0,88,0,0,166,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,1.53,1,0,0,0,1,0,0,474.0
9393,0,26.0,0,0,130,0,0,283,0,0,22,1,0,0,0,1,0,0,0,0,0,0,0,1.97,1,1,0,0,0,0,0,527.0
5221,0,23.0,15,0,39,15,0,51,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,1,0,0,0,0,0,485.0
4304,0,33.0,11,3,26,11,0,48,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.47,0,0,1,0,0,0,0,565.0
3354,0,58.0,0,0,85,0,0,170,0,0,5,1,1,1,1,0,2,0,0,0,0,0,0,1.47,0,0,1,0,0,0,1,587.0
32378,0,32.0,0,0,0,0,0,14,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0.27,0,0,1,0,0,0,0,601.0
7650,0,57.0,0,0,0,0,0,120,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,1.2,0,1,0,1,0,0,0,701.0
12002,0,26.0,2,0,158,2,0,306,0,0,23,1,0,0,1,0,0,0,0,0,0,1,0,1.97,1,1,0,0,0,0,0,585.0
20467,0,32.0,0,0,5,0,0,17,0,0,0,1,1,1,1,0,2,0,0,0,0,1,0,0.03,0,0,1,0,0,0,0,479.0
30967,1,37.0,0,0,34,0,0,94,0,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0.93,0,0,1,0,0,0,1,446.0
45872,0,32.0,0,0,30,0,0,183,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1.7,1,1,0,0,0,0,0,562.0
31058,0,30.0,0,0,0,0,0,261,0,0,22,1,0,0,1,0,0,0,0,0,0,0,0,2.1,1,1,0,0,0,0,0,584.0
35806,1,27.0,0,0,50,0,0,188,0,0,16,1,1,1,0,1,2,0,0,0,0,0,0,1.13,1,0,0,0,0,1,0,542.0
13127,0,43.0,3,0,93,3,0,252,0,0,5,1,1,1,0,1,2,0,0,0,0,0,0,1.93,1,0,1,0,0,0,0,513.0
30556,1,37.0,0,0,0,0,0,40,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,0,580.0
18966,1,25.0,0,0,0,0,0,196,1,0,19,1,1,1,1,0,0,0,0,0,0,0,0,2.5,0,1,0,0,0,1,0,557.0
52063,1,22.0,0,0,0,0,0,12,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0.3,0,0,1,0,0,0,0,601.0
17819,1,34.0,1,0,71,1,0,174,0,0,17,1,1,1,0,1,0,0,0,0,0,0,0,1.53,0,0,0,1,0,0,0,573.0
2934,1,21.0,0,0,69,0,0,127,0,0,20,1,1,1,0,1,0,0,0,0,0,0,0,1.1,1,1,0,0,0,1,0,604.0
39513,0,28.0,0,0,0,0,1,80,0,0,1,1,1,1,0,1,3,0,0,1,0,0,0,1.33,0,1,0,0,1,0,0,597.0
24986,0,28.0,52,2,63,49,0,262,0,0,22,1,1,1,1,0,0,0,0,0,0,1,0,1.67,0,0,1,0,1,0,0,629.0
5258,0,33.0,1,0,55,1,0,196,0,0,10,1,0,0,1,0,0,0,0,0,0,1,0,1.5699999999999998,1,0,0,0,0,1,0,643.0
22636,1,32.0,0,0,0,0,0,44,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1.17,0,0,1,0,0,1,0,520.0
32311,0,45.0,40,1,96,40,0,218,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,1.9,0,1,0,0,0,1,0,509.0
18664,0,39.0,0,0,144,0,0,143,0,0,19,1,1,1,0,1,0,0,0,0,0,0,0,1.03,1,0,0,0,0,0,1,548.0
34090,0,34.0,0,0,60,0,0,201,0,0,6,1,1,1,0,1,0,0,1,0,0,0,0,1.67,1,0,1,0,0,0,0,506.0
13688,0,40.0,0,0,0,0,0,232,0,0,15,1,1,1,0,1,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,522.0
58576,0,28.0,0,0,3,0,0,2,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,449.0
25755,1,37.0,30,1,69,30,0,253,0,0,24,1,1,1,0,1,0,0,0,0,0,0,0,1.23,1,0,1,0,0,0,0,532.0
29060,1,41.0,0,0,0,0,1,55,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0.6,1,1,0,0,0,1,0,447.0
52071,1,44.0,0,0,0,0,1,207,0,0,38,1,1,1,0,1,0,0,0,0,0,0,0,2.2,1,1,0,0,0,0,1,397.0
19792,1,21.0,13,4,57,13,0,125,0,0,17,1,1,1,0,1,0,0,0,0,0,1,0,0.47,1,1,0,0,0,0,0,487.0
68585,1,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,457.0
67721,1,30.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0699999999999999,0,0,1,0,0,0,1,510.0
42365,0,52.0,20,1,10,20,0,177,0,0,18,1,1,1,0,1,0,0,0,0,0,0,0,1.47,0,1,0,0,0,0,0,551.0
37082,0,20.0,0,0,7,0,0,22,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0.31,0,0,1,0,0,0,0,433.0
22861,1,24.0,0,0,3,0,0,87,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.97,1,1,0,0,0,0,0,529.0
3075,0,48.0,11,2,5,11,0,57,0,0,14,1,1,1,1,0,2,0,0,1,0,0,0,0.7,1,0,0,1,0,0,0,723.0
55021,1,26.0,0,0,0,0,0,10,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0.37,1,1,0,0,0,1,0,471.0
8099,1,37.0,2,1,46,2,0,76,0,0,5,1,0,0,1,0,2,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,536.0
31523,1,22.0,1,0,0,1,0,38,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.53,1,1,0,0,0,0,0,470.0
55796,1,32.0,0,0,23,0,0,250,0,0,8,1,0,0,0,1,0,0,0,0,0,1,0,2.03,0,1,0,0,1,0,0,703.0
20968,1,25.0,0,0,0,0,0,148,4,0,9,1,1,1,0,1,0,0,0,0,0,0,0,1.23,0,1,0,0,0,1,0,585.0
17287,0,23.0,14,9,35,14,0,94,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0.83,1,0,1,0,0,0,0,544.0
21950,0,22.0,0,0,84,0,0,261,0,0,2,1,1,1,0,1,2,0,0,0,0,1,0,2.17,1,1,0,0,0,0,0,654.0
34078,0,42.0,25,0,26,25,0,86,0,0,9,1,1,1,0,1,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,508.0
24448,1,34.0,0,0,0,0,1,162,0,0,32,1,1,1,0,1,4,0,0,1,0,0,0,1.33,1,1,0,0,0,1,0,479.0
36667,1,32.0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,564.0
14626,1,40.0,0,0,0,0,0,227,0,0,21,1,1,1,0,1,2,0,0,0,0,0,0,2.2,0,0,1,0,0,1,0,580.0
33177,0,62.0,0,0,0,0,0,276,0,0,39,1,1,1,1,0,0,0,0,0,0,1,0,2.07,1,1,0,0,0,0,0,651.0
32090,0,28.0,19,0,89,18,0,143,0,0,15,1,0,0,0,1,2,0,0,0,0,0,0,1.9,1,0,1,0,0,1,0,601.0
57385,0,31.0,0,0,6,0,0,5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,519.0
62649,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,416.0
10339,0,40.0,0,0,0,0,0,219,0,0,88,1,1,1,0,1,0,0,0,0,0,0,0,2.27,0,0,0,0,1,0,0,510.0
36364,1,29.0,1,0,60,1,0,120,0,0,6,1,1,1,0,1,2,0,0,0,0,0,0,0.7,1,1,0,0,0,0,1,563.0
27743,1,56.0,0,0,0,0,0,44,0,0,11,1,1,1,0,1,0,0,0,0,0,0,1,0.5700000000000001,0,0,1,1,0,0,0,560.0
615,1,54.0,0,0,0,0,2,238,8,0,41,1,1,1,1,0,0,0,0,1,0,0,0,2.3,0,1,0,0,0,1,0,596.0
29779,0,36.0,4,1,96,4,0,157,0,0,9,1,1,1,0,1,2,0,0,0,0,0,0,1.13,1,1,0,0,0,1,0,550.0
20444,0,25.0,0,0,67,0,0,175,0,0,23,1,1,1,0,1,0,0,0,0,0,1,0,1.47,1,1,0,1,0,0,0,501.0
51398,1,25.0,0,0,49,0,0,265,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2.13,1,1,0,1,0,0,0,532.0
58129,1,20.0,0,0,0,0,0,4,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,630.0
64882,0,45.0,0,0,5,0,0,5,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.13,0,1,0,1,0,0,0,522.0
